id,bqaffp_90_2.0
CHEMBL2314535,00010010101000000101010000110101001110000000000000010010010101000010000000100000000000010000000111010100000010001000100110000000001000100100110000000110010111101001010010000010010000010000000111100001000001100111001001000000001101000000101000011111000101001101111000100100010000000010100111011010001100000001001001011000000000010011011010010101011101000011000100111001101001110110111000110010111001110010101011010000111100000000000011100110
CHEMBL2314536,00010010100100000101010000110101001110000000000100000010011101100010000000100000000000010000100111000000000010001000100110000000001000100100110000000110000111101001010010000010010000010001000011100001000001100111001001000000001101000000101000011111000101001101111000100101110000000010100111011010001100000001001001111000000000110011011010010101011100000011000100111001101101010110111000010010111001110010101011010000111100000100000001100110
CHEMBL2314537,00010011101100000101010000110101001110000001000100010010011101100010000000100000000000010000000111010000000010001000000010000000001000100100110000000110000111101001010010000010100000010000000111100001000001100111001001000000001101001000101000011111000101001101110100100100110000000010100111011010001100000001001001111000000000110011011010010101011001000011000100111000101001010110111000110010111001110010101001010000111100000000000010100110
CHEMBL2314530,00010010101100000101010000110101001110000001000100011010011101100010000000100010000000010000000111010000011010001000100010010000001000100100110000000110000111101001010010000010010000010001000011100000000001110111001101000000001101000000101000011111000111001101111100101100111000000010100111011011001110000001001001111000000000110011011010010101011001000011000100111001101101110110111000110010111001110010101011010000111100000100000011100110
CHEMBL2314531,00010010101100000101010000110101001110000000000100011010011101100010000000100010000000010000100111010100010010001000100110010000001000100100110000000110010111101001010010000010010000010001000011100001000000110111001001000000001101000000101000011011000111001101111100100101110000000010100111011011001110000001001001111000000000110011011010010101011001010011000100111001101101110110111000110010111001110010101001010000111000000000000011100110
CHEMBL2314532,00010011101100000101010000110101001110000001000100011010011101100010000000100010000000010000000111010100001010001000100110010000001000100100100000000100000111101001010010000010010000010001000111100001000001110111001101000000001101000000101000011111000111001101111000100101110000000010100111011011001110000001001000111000000000110011011010010101011001010011000100111001101001110110111000110010111001110010101001010000111100000100000011100110
CHEMBL2314533,00010010101100000101010000110101001110000001000100010010010101100010000000100000000000010000000111000100000010001000100110000000001000100100110000000110000111101001010010000010000000010000000111100000000001010111001001000000001101000000101000011011000111001101111100100101010000000010100111011011001100000001001000111000000000110011011010010101011101010011000100111001101101110110111000110010111001110010101011010000111100000100000010100110
CHEMBL1782152,00111000110011100111110010100011111111100111011101101111111111110011110110110000101110011111010111110111011110011100101011101100111010100101011101001111110111111101011011101000110110110111010111110001101111101111011101011101101101111011111110010110011111011111111111111110110010111010110111010011011111101101011001101110001100011111011000110111011111111101100101111101111111111110111110011010111001110110111111011111101100111000111111101110
CHEMBL1782150,00111001101001100111110010110011011111100011011111001111110111110010101110010010101111011111000111110110011110011110101011001101111010100001010101001111110111111011010011101001110100110111010111110001110001111111111101011001101111011011111100010100011101011111111111111010110110111010100111011011011111101001011001111111111101001111111010010111011111110101100101111101111111101110111110010011111001110110111101011101111100011100011111101110
CHEMBL1782151,00111001111001100111110010110011011111110011011111001111111111110011101110110010101110011111010111110111011110011110101011000000111010100101010101001111110111111011011011101000110100110111110111110001100011111111111101011101101111111011111100010110001111011111111111111000110110111010100111011011011111101101011001111111111101101101111000110111011111111101100101111101111111101110111110010011111011110110111111011101111100011100111111101110
CHEMBL1782156,00111001111011000111110010110011111111110111011111101111111111110011110111110010101110011111010111110111111110011100101011101101111010100101010101001111110111111111011010101000110100110111010111110001101111111111111101011101101111111011111100011110001111011111111111111111110110111010110111011011011110101101011001111111111101111111111000110111010111111101000101111101111111111110111110010010111001110110111111011111101100110100111111101110
CHEMBL1782157,00111001111011110111110010101011011011100111111111101111010111110010001111110010101010011011010111110111011110001110101011101111111010110101010100001111110111111101010011101000110100110111110111110011101001111111011111011101101111011010101110010100011111011111111101011110111110111010110111010111001111111101111001111101111101011111111000110111011111111101100101111101111111111110111110011010111011110110111111011101111100011000101111101110
CHEMBL1782154,00111001111011100111110010110011011111110111111111001111011111110011011111110010101111011111010111110110011110111100101011001101111010110101010101001111110110111111010011101000110100110111010111110001101101111111011101011101101111111011111100010110001110011111111111111111110100111010110111010011011111101001011001111101111101111111111010110111011111111101100101111100111111111110111110011010111011110110111111011111101100111100111011101110
CHEMBL1782155,00111001101001100111110010110011111111100011001111101111111111110011101111110010101110011110010111110111011110011110101011001100111010100101011101001111110110111011011011101000110110110111000111110001100101111111111101111101101111111011111100010110011101011111111111111010110110111010101111011011011111101001111001111111111101111111111010110111011111011101100101111101111111111110111110010011111011110110111111011101111100011100111111101110
CHEMBL2376817,00011000101101010111010001111001011110100111100100100000010011000101000000100010100011011000000111010110010010001101100110101010111001101000010000000101010111110001010110000001010100110101001111100001111001000011101001111100100101001001111110011011011111111111111000101100100101011010100111000101011110110001001001101110001101110111111011000111110110001011000100111100101011001111111100010110111001110111101101100010111100000100001001100000
CHEMBL427787,10111011101111101101110111111111011111110110101111111111010101111110100010000011101110011110100111010110110010010010100011111101101100111111011111011111100111111101111111111111111000110111110111110100100001110111011101101101101101100011111110111111011111011111111100111111000110011000110111110011101110100101111001011101001110111011111010110111111110101101010101111001101111001110111011111111111001110010111001010111111100011100011001101100
CHEMBL241781,01111011101110010111111110110111111110110111111101111111111111110111111010101011101111110111110111111111111111010111101111011110111110011111111111101101110111101111011101011011110100110111111111110101101110101111011111111111111111111111111111110111011111111111110110101101111111111111111111000111111111111101011101111111111101111111111111110111111111111111100111111101110111011110111111010111111011110110111111011111111100001100011110111110
CHEMBL606259,11111111111111111111111011111101111111110111111111111111111111110110011111111111111111111101100111111110111111011100100101110111011111111111111101111111111111111111111111101110110110110111111111111011111111110111111111011100111111111111111111111111010111111111111111110101111111111111111111011111111111111001111001111111111111111111111011011111101110101111110100111101111111111111111111010011111101110110111011011101111100111100101111111100
CHEMBL210104,01110111101011010111110110101101111010111110111101010111110111111010110001110111101110011111000011010110111011011110100111110111111111001101100111111110110111111111110110101110110000100011011011100011101001011011111111011001101111001001111110000100001101111111101101111101111010111110110110100110011111111001011101100111101101110101101010011101011110001101000101111001111111111110011110111011111011110000101101110000111100011100001011110110
CHEMBL1929332,10110001111111000111111111101101011011101111111111011111111111110001110110110100111001111111110111111110111110010111000111111111111101011001110111001111110111111111011111110111010111110111010111110001101111101011111101111100111111001011111101101111010111111111111101101111110111011000101111110011111111101101111101111101011101010011111011110111011111111011101100111101111111111111111011111110111011110110101111011010111100011111011101100110
CHEMBL553025,00011010101100000100010000110101001110000101000100000100011101000010000001100010100000010100000110110000011010001000100110000000001000100100110100000111010111101101010010000010010000010000000111100101000001101011001001001000001101001000101000011111001101001101111000101100110110010010100111000010001110000001001001011000000001111011011010000101010010000011100100111001101101010110111000110010101001110010101011010001111100010100000001100110
CHEMBL1277473,11010011101011111110110011111001111111110111101101011111010111110110101110110011100100010111000111010110010011000110101111011110011010111001100111001111110111111111010111001010110010110111000111100001101011111111101101111000101101101001101110010111110101011111111111111111110001111110100111110011111100111001111001111110001110111111111011110101011110100111101100111101111111111111111011111110111001110111111011101010110100010100001111110100
CHEMBL1277474,01111101101111110111111111111111011110110111111101011111011111111011111110111011101111111110110111010110111111010111101111011010011110101101111001111100110111111111111111001011111100101111110111111101100001111110001101011010111111111001111110110111111111011111111100111111010011010110101111010111011111101001011101111111101101111011111111010101111110100111110101111101111111111111111111011110111001110110111111111001111100011111011111110100
CHEMBL3120229,11110001111011011111111011111101111101111101011111111001111111110011111111111010111111111110000011010110011011011111100010011111101101100111111101111110100111111111110110111111110100110111011101110011101000111011101101111101111111111011101110110110011111011110100101110111110011011010111110011001011111101001011001101111001111001111111011010110111011111101110101111101111111111110111011110010111011110010111111111101111000111100111111101100
CHEMBL2385336,10111111101111111111111111111101011111111011111111111111111111110011011100111011111011011111110111011110111110010110101011011101111111001110111111001111110111111101111111101111110101110001110111110111101011111110011101110010111111011001111110011111111111011011110110101110011111011100101111110011011111110101111101111111111101111111111111110111011110100011110101111101111111011111111100010111111011110110111111111001111100011000111111110100
CHEMBL1090339,00111110101110111100110101111101001111100110101100010111100111110010000000110000000000111001010101010110011110000100000011100011111000010100111110100111010111111101000111001110110000000001100011101100101001101111001111000000101101001101111010010100000011011101111100111101010100010000010111010011101110110001111101111100001001111111011000110110011110101111000101111000111111110110111110011010111001110100101001111110111100010000101011100110
CHEMBL1190711,01111110101011010111110110110011111011100111111101110111111111110111100010100010101010110011110111111010010011010111101011011111111111101111101100101111001111111101011111000011110100010011110111110101101011011111001111110111111111011001111111111110100111110111111100101100101001011001101111110101011111101101011100011110111110111111111111110111011111111001001100111101111111111111111001111011111011110010111111011100111100000100111101110110
CHEMBL1231552,11111111111011101111111111110111111111110011111111110111111111110111111110111011101111111111100111010110111111111111100111111111111101111111111111110111001111111111011110111111110001110111111111111111101001111111111111111101111111101111111111011110111111111111110101111111111110011111111110011101111111111101111101111111111101111111111010110110111111111101110100111101111111111111111011111111111011111010111111111011111110011100111111111110
CHEMBL1231550,11011010100111001111111011111111111110101111111111101101111111110011110110111011111110011111100011111111111011010110101011111011111111111111110111001111111111111111110011111111111001110111111111100001101010111111101101011101111111011111111110111111111101011101101110111101111011111110100111100111111111101101111101111111111110011101111010111111011111111001101101111001111111011110111011110110111111110110111111111100111110001000111111101110
CHEMBL1169797,11111011111110110111110111111111111111110111111111111111111011111101100000101011101101011111100001110110111111011011100011111111011111101100111111011110111111111101101111011011011110110111111111110011111001111011001111111111111111111011111111111111001111011111100110111100110111011100101111101011111111111001111101111100011111111111111011110111001110101101101101111101100111111111111110111011111111110110111111111111111100011111011111101110
